Unnamed: 0,Rk,Player,Pos,Age,TEAM_ABBREVIATION,GP,GS,MIN,FGM,FGA,FG%,FG3M,FG3A,3P%,2P,2PA,2P%,eFG%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,FPPG
487,395,Justin Patton,C,22,OKC,5,0,4.8,0.8,2.0,0.4,0.2,0.8,0.25,3,6,0.5,0.45,0.0,0.0,,0.2,0.8,1.0,0.4,0.0,0.0,0.4,0.8,1.8,4.7,0.45,0.4,0.0,4.7,17.9,11.5,12.6,0.0,0.0,16.7,22.0,-0.1,0.0,0.0,-0.063,-6.8,-3.3,-10.1,0.0,2.6
488,396,Chris Paul,PG,34,OKC,70,70,31.542857142857144,6.2,12.67142857142857,0.489,1.5857142857142856,4.3428571428571425,0.365,323,583,0.554,0.552,3.6142857142857143,3.9857142857142858,0.907,0.37142857142857144,4.614285714285714,4.985714285714286,6.742857142857143,1.5857142857142856,0.15714285714285714,2.3,2.257142857142857,17.6,21.7,0.61,0.343,0.315,1.3,15.7,8.7,34.0,2.4,0.4,13.8,23.3,5.9,3.0,8.9,0.193,3.0,1.4,4.4,3.5,39.385714285714286
489,397,Cameron Payne,SG,25,PHO,8,0,22.875,4.125,8.5,0.485,1.875,3.625,0.517,18,39,0.462,0.596,0.75,0.875,0.857,0.5,3.375,3.875,3.0,1.0,0.25,1.375,2.5,10.875,15.7,0.612,0.426,0.103,2.4,16.6,9.4,19.5,2.1,1.0,13.4,19.1,0.3,0.2,0.5,0.12,0.7,1.0,1.7,0.2,24.5
490,398,Elfrid Payton,PG,25,NYK,45,36,27.68888888888889,4.288888888888889,9.777777777777779,0.439,0.3111111111111111,1.5333333333333334,0.203,179,371,0.482,0.455,1.0888888888888888,1.9111111111111112,0.57,1.1555555555555554,3.5555555555555554,4.711111111111111,7.177777777777778,1.5555555555555556,0.37777777777777777,2.1333333333333333,1.9777777777777779,9.977777777777778,16.0,0.47,0.157,0.195,4.3,14.1,9.1,38.6,2.7,1.3,16.7,19.5,0.5,1.2,1.7,0.065,-0.4,0.4,0.0,0.6,30.8
491,399,Gary Payton II,SF,27,WAS,29,17,14.89655172413793,1.6551724137931034,4.0,0.414,0.4482758620689655,1.5862068965517242,0.283,35,70,0.5,0.47,0.13793103448275862,0.27586206896551724,0.5,0.896551724137931,1.8620689655172413,2.7586206896551726,1.6551724137931034,1.1379310344827587,0.2413793103448276,0.6896551724137931,1.8620689655172413,3.896551724137931,11.3,0.473,0.397,0.069,6.3,14.2,10.1,14.8,3.6,1.4,14.3,13.4,0.0,0.4,0.5,0.051,-3.1,1.5,-1.6,0.0,13.724137931034482
492,400,Norvel Pelle,C,26,PHI,24,0,9.666666666666666,1.0416666666666667,2.0,0.521,0.0,0.041666666666666664,0.0,25,47,0.532,0.521,0.2916666666666667,0.5833333333333334,0.5,0.8333333333333334,2.1666666666666665,3.0,0.3333333333333333,0.125,1.2916666666666667,0.75,2.2916666666666665,2.375,10.5,0.526,0.021,0.292,9.5,24.8,17.1,4.6,0.6,11.4,24.9,13.4,-0.2,0.5,0.3,0.069,-7.8,2.6,-5.2,-0.2,10.0
493,401,Theo Pinson,SG,24,BRK,33,0,11.06060606060606,1.3636363636363635,4.696969696969697,0.29,0.45454545454545453,2.4242424242424243,0.188,30,75,0.4,0.339,0.45454545454545453,0.48484848484848486,0.938,0.30303030303030304,1.3333333333333333,1.6363636363636365,1.696969696969697,0.5151515151515151,0.12121212121212122,1.0,1.0606060606060606,3.6363636363636362,5.2,0.37,0.516,0.103,2.9,12.2,7.7,21.7,2.2,0.9,16.9,22.3,-1.0,0.4,-0.6,-0.078,-6.8,-0.2,-7.0,-0.5,7.666666666666666
494,402,Mason Plumlee,C,29,DEN,61,1,17.327868852459016,2.901639344262295,4.721311475409836,0.615,0.0,0.08196721311475409,0.0,177,283,0.625,0.615,1.360655737704918,2.540983606557377,0.535,1.6065573770491803,3.5901639344262297,5.19672131147541,2.5245901639344264,0.5409836065573771,0.6229508196721312,1.3442622950819672,2.3442622950819674,7.163934426229508,18.8,0.613,0.017,0.538,10.4,23.2,16.8,20.9,1.5,3.3,18.7,18.0,2.0,1.4,3.4,0.153,0.3,1.7,2.0,1.1,19.278688524590162
495,403,Jakob Poeltl,C,24,SAS,66,18,17.742424242424242,2.515151515151515,4.03030303030303,0.624,0.0,0.0,,166,266,0.624,0.624,0.6060606060606061,1.303030303030303,0.465,1.9848484848484849,3.696969696969697,5.681818181818182,1.7575757575757576,0.5606060606060606,1.4393939393939394,0.8181818181818182,1.9090909090909092,5.636363636363637,19.1,0.612,0.0,0.323,12.1,22.5,17.3,13.6,1.5,7.1,15.1,13.2,2.4,1.6,4.0,0.163,0.5,2.0,2.5,1.3,21.5
496,404,Vincent Poirier,C,26,BOS,22,0,5.909090909090909,0.7727272727272727,1.6363636363636365,0.472,0.045454545454545456,0.09090909090909091,0.5,16,34,0.471,0.486,0.2727272727272727,0.3181818181818182,0.857,0.5909090909090909,1.3636363636363635,1.9545454545454546,0.36363636363636365,0.09090909090909091,0.4090909090909091,0.36363636363636365,1.1363636363636365,1.8636363636363635,12.7,0.525,0.056,0.194,10.8,24.4,17.7,8.5,0.7,6.4,17.0,15.4,0.1,0.2,0.3,0.113,-4.8,1.0,-3.8,-0.1,5.727272727272727
497,405,Shamorie Ponds,PG,21,TOR,4,0,2.75,0.75,1.25,0.6,0.25,0.5,0.5,2,3,0.667,0.7,0.5,0.5,1.0,0.0,0.25,0.25,0.5,0.0,0.25,0.0,0.5,2.25,33.1,0.765,0.4,0.4,0.0,9.4,4.8,32.4,0.0,8.9,0.0,22.8,0.1,0.0,0.1,0.45,8.4,5.3,13.7,0.0,5.0
498,406,Jordan Poole,SG,20,GSW,57,14,22.350877192982455,2.9298245614035086,8.807017543859649,0.333,1.2982456140350878,4.649122807017544,0.279,93,237,0.392,0.406,1.6666666666666667,2.087719298245614,0.798,0.15789473684210525,1.912280701754386,2.0701754385964914,2.3508771929824563,0.6140350877192983,0.17543859649122806,1.2982456140350878,1.6491228070175439,8.824561403508772,7.2,0.454,0.528,0.237,0.7,9.6,5.0,15.8,1.3,0.7,11.8,21.1,-1.6,0.4,-1.2,-0.047,-4.4,-2.2,-6.6,-1.5,14.087719298245617
499,407,Kevin Porter Jr.,SF,19,CLE,50,3,23.24,3.72,8.42,0.442,1.06,3.16,0.335,133,263,0.506,0.505,1.46,2.02,0.723,0.44,2.8,3.24,2.18,0.92,0.28,1.86,2.7,9.96,10.8,0.535,0.375,0.24,2.1,13.5,7.7,13.9,1.9,1.0,16.7,20.5,-0.3,0.6,0.3,0.012,-3.2,-0.6,-3.8,-0.5,18.160000000000004
500,408,Michael Porter Jr.,SF,21,DEN,55,8,16.418181818181818,3.5454545454545454,6.963636363636364,0.509,1.1272727272727272,2.672727272727273,0.422,133,236,0.564,0.59,1.0909090909090908,1.309090909090909,0.833,1.2,3.5090909090909093,4.709090909090909,0.8363636363636363,0.4909090909090909,0.45454545454545453,0.8909090909090909,1.8181818181818181,9.309090909090909,19.8,0.617,0.384,0.188,8.2,23.9,16.1,7.9,1.5,2.6,10.6,22.3,1.8,1.1,2.9,0.154,2.4,-0.8,1.5,0.8,18.727272727272727
501,409,Otto Porter Jr.,SF,26,CHI,14,9,23.642857142857142,4.428571428571429,10.0,0.443,1.7142857142857142,4.428571428571429,0.387,38,78,0.487,0.529,1.3571428571428572,1.9285714285714286,0.704,0.9285714285714286,2.5,3.4285714285714284,1.7857142857142858,1.0714285714285714,0.42857142857142855,0.7857142857142857,2.2142857142857144,11.928571428571429,15.8,0.55,0.443,0.193,4.1,12.3,8.0,11.9,2.2,1.7,6.8,21.0,0.4,0.4,0.8,0.112,0.8,0.2,1.0,0.3,23.357142857142854
502,410,Bobby Portis,PF,24,NYK,66,5,21.106060606060606,4.015151515151516,8.924242424242424,0.45,1.0151515151515151,2.8333333333333335,0.358,198,402,0.493,0.507,1.0757575757575757,1.4090909090909092,0.763,1.2121212121212122,3.909090909090909,5.121212121212121,1.4848484848484849,0.48484848484848486,0.2727272727272727,1.106060606060606,1.6666666666666667,10.121212121212121,14.6,0.53,0.317,0.158,6.0,20.4,12.9,11.1,1.1,1.2,10.4,21.4,0.9,1.0,1.9,0.064,0.0,-1.1,-1.1,0.3,18.81818181818182
503,411,Kristaps Porziņģis,C,24,DAL,57,57,31.82456140350877,6.982456140350878,16.350877192982455,0.427,2.491228070175439,7.0701754385964914,0.352,256,529,0.484,0.503,3.9649122807017543,4.964912280701754,0.799,1.7543859649122806,7.719298245614035,9.473684210526315,1.7894736842105263,0.7192982456140351,2.017543859649123,1.6140350877192982,3.245614035087719,20.42105263157895,20.2,0.551,0.432,0.304,5.9,25.1,15.6,8.8,1.1,5.4,8.0,27.0,2.6,2.6,5.2,0.138,1.8,0.1,1.9,1.8,40.298245614035096
504,412,Dwight Powell,C,28,DAL,40,37,26.525,3.65,5.725,0.638,0.25,0.975,0.256,136,190,0.716,0.659,1.85,2.775,0.667,1.875,3.8,5.675,1.475,0.85,0.55,0.9,2.55,9.4,15.9,0.677,0.17,0.485,7.5,14.8,11.2,7.7,1.5,1.8,11.5,12.6,2.6,1.0,3.6,0.162,0.4,0.9,1.3,0.9,22.725
505,413,Norman Powell,SG,26,TOR,52,26,28.442307692307693,5.6923076923076925,11.5,0.495,2.0961538461538463,5.25,0.399,187,325,0.575,0.586,2.480769230769231,2.9423076923076925,0.843,0.5,3.1538461538461537,3.6538461538461537,1.75,1.1538461538461537,0.40384615384615385,1.4807692307692308,2.076923076923077,15.961538461538462,16.8,0.624,0.457,0.256,1.9,11.4,6.8,9.7,1.9,1.4,10.4,21.5,2.3,2.3,4.6,0.15,1.2,0.8,2.0,1.5,27.903846153846153
506,414,Taurean Prince,PF,25,BRK,64,61,29.015625,4.34375,11.546875,0.376,2.28125,6.734375,0.339,132,308,0.429,0.475,1.109375,1.390625,0.798,0.78125,5.171875,5.953125,1.8125,0.890625,0.390625,1.984375,2.484375,12.078125,9.1,0.497,0.583,0.12,2.8,18.1,10.6,9.2,1.5,1.1,14.0,20.4,-1.7,2.3,0.6,0.014,-2.8,-0.1,-2.9,-0.4,21.953125
507,415,Chasson Randle,PG,26,GSW,3,0,13.333333333333334,0.0,1.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0,2,0.0,0.0,1.6666666666666667,2.0,0.833,0.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.0,0.0,1.0,1.6666666666666667,6.7,0.377,0.5,1.5,0.0,5.6,2.7,15.7,2.4,0.0,0.0,7.1,0.0,0.0,0.0,0.045,-6.0,0.2,-5.9,0.0,6.666666666666667
508,416,Julius Randle,PF,25,NYK,64,64,32.5,7.234375,15.71875,0.46,1.0,3.609375,0.277,399,775,0.515,0.492,4.03125,5.5,0.733,2.359375,7.359375,9.71875,3.09375,0.796875,0.34375,3.015625,2.78125,19.5,17.5,0.538,0.23,0.35,7.5,24.9,16.0,15.8,1.2,1.0,14.3,27.6,0.9,1.8,2.7,0.062,0.7,-1.0,-0.3,0.9,32.21875
509,417,Josh Reaves,SF,22,DAL,4,0,7.0,0.75,2.25,0.333,0.0,0.5,0.0,3,7,0.429,0.333,0.5,0.5,1.0,0.25,0.5,0.75,0.75,0.0,0.0,0.0,1.25,2.0,5.8,0.405,0.222,0.222,3.8,7.4,5.6,14.2,0.0,0.0,0.0,15.1,0.0,0.0,0.0,0.031,-5.3,-4.0,-9.4,-0.1,3.5
510,418,Cam Reddish,SF,20,ATL,58,34,26.74137931034483,3.6724137931034484,9.551724137931034,0.384,1.4310344827586208,4.310344827586207,0.332,130,304,0.428,0.459,1.7413793103448276,2.1724137931034484,0.802,0.603448275862069,3.1206896551724137,3.7241379310344827,1.5,1.0689655172413792,0.4827586206896552,1.6551724137931034,2.2758620689655173,10.517241379310345,9.0,0.5,0.451,0.227,2.4,12.7,7.5,8.0,1.9,1.5,13.6,18.9,-1.2,0.8,-0.4,-0.011,-3.3,-1.0,-4.2,-0.9,18.93103448275862
511,419,J.J. Redick,SG,35,NOP,60,36,26.35,4.766666666666667,10.516666666666667,0.453,3.0,6.616666666666666,0.453,106,234,0.453,0.596,2.75,3.0833333333333335,0.892,0.16666666666666666,2.35,2.5166666666666666,1.9833333333333334,0.3333333333333333,0.16666666666666666,1.25,1.6,15.283333333333333,15.4,0.644,0.629,0.293,0.7,9.5,5.1,10.8,0.6,0.5,9.5,20.4,3.6,0.6,4.1,0.125,2.3,-1.7,0.7,1.1,22.95
512,420,Naz Reid,C,20,MIN,30,11,16.5,3.3333333333333335,8.1,0.412,1.0666666666666667,3.2333333333333334,0.33,68,146,0.466,0.477,1.2333333333333334,1.7666666666666666,0.698,1.1333333333333333,3.0,4.133333333333334,1.1666666666666667,0.6333333333333333,0.7333333333333333,0.7333333333333333,2.7666666666666666,8.966666666666667,15.3,0.505,0.399,0.218,7.0,19.9,13.2,11.2,1.8,3.7,7.6,24.0,0.2,0.6,0.8,0.074,-1.6,-0.3,-1.9,0.0,18.533333333333335
513,421,Josh Richardson,SG,26,PHI,55,53,30.78181818181818,5.054545454545455,11.745454545454546,0.43,1.5454545454545454,4.527272727272727,0.341,193,397,0.486,0.496,2.0727272727272728,2.5636363636363635,0.809,0.7454545454545455,2.418181818181818,3.1636363636363636,2.9454545454545453,0.9454545454545454,0.6545454545454545,1.8909090909090909,2.4727272727272727,13.727272727272727,12.0,0.533,0.385,0.218,2.7,8.7,5.7,13.9,1.5,1.8,12.8,20.6,0.5,1.7,2.1,0.061,-1.4,-0.4,-1.8,0.1,24.818181818181817
514,422,Austin Rivers,SG,27,HOU,68,4,23.441176470588236,3.1029411764705883,7.367647058823529,0.421,1.411764705882353,3.9705882352941178,0.356,115,231,0.498,0.517,1.1470588235294117,1.6323529411764706,0.703,0.39705882352941174,2.176470588235294,2.573529411764706,1.661764705882353,0.7205882352941176,0.14705882352941177,0.7352941176470589,1.8970588235294117,8.764705882352942,10.4,0.542,0.539,0.222,1.8,9.8,5.8,10.0,1.4,0.5,8.3,15.6,1.2,1.2,2.4,0.072,-2.1,-0.4,-2.5,-0.2,16.426470588235297
515,423,Andre Roberson,SF,28,OKC,7,0,12.428571428571429,1.1428571428571428,4.142857142857143,0.276,0.42857142857142855,2.0,0.214,5,15,0.333,0.328,0.14285714285714285,0.2857142857142857,0.5,1.0,2.857142857142857,3.857142857142857,0.5714285714285714,0.14285714285714285,0.42857142857142855,0.2857142857142857,1.8571428571428572,2.857142857142857,5.4,0.335,0.483,0.069,9.2,24.7,17.1,6.3,0.6,3.0,6.3,16.1,-0.1,0.1,0.0,-0.017,-5.2,-0.2,-5.4,-0.1,8.0
516,424,Duncan Robinson,SG,25,MIA,73,68,29.671232876712327,4.424657534246576,9.41095890410959,0.47,3.6986301369863015,8.301369863013699,0.446,53,81,0.654,0.667,0.9178082191780822,0.9863013698630136,0.931,0.136986301369863,3.041095890410959,3.1780821917808217,1.3972602739726028,0.4794520547945205,0.2602739726027397,0.958904109589041,2.643835616438356,13.465753424657533,13.1,0.684,0.882,0.105,0.5,11.0,6.0,7.1,0.8,0.9,8.9,16.0,3.7,1.6,5.3,0.118,1.5,-1.0,0.5,1.3,23.54794520547945
517,425,Glenn Robinson III,SF,26,PHI,62,52,28.806451612903224,4.645161290322581,9.548387096774194,0.486,1.2419354838709677,3.1774193548387095,0.391,211,395,0.534,0.552,1.1935483870967742,1.3870967741935485,0.86,1.3064516129032258,3.0483870967741935,4.354838709677419,1.5483870967741935,0.8709677419354839,0.25806451612903225,0.8870967741935484,1.6129032258064515,11.725806451612904,13.3,0.577,0.333,0.145,4.8,11.9,8.2,8.4,1.4,0.8,8.0,16.4,2.0,0.9,2.9,0.078,-0.5,-1.2,-1.7,0.1,22.70967741935484
520,426,Jerome Robinson,SG,22,WAS,63,6,15.53968253968254,1.8253968253968254,4.920634920634921,0.371,0.7777777777777778,2.4285714285714284,0.32,66,157,0.42,0.45,0.6349206349206349,0.9047619047619048,0.702,0.20634920634920634,1.8412698412698412,2.0476190476190474,1.380952380952381,0.4444444444444444,0.2698412698412698,0.7777777777777778,1.7777777777777777,5.063492063492063,7.4,0.476,0.494,0.184,1.4,12.8,7.0,11.9,1.3,1.5,12.8,16.4,-0.6,0.8,0.2,0.009,-3.8,-0.2,-3.9,-0.5,10.412698412698411
523,427,Justin Robinson,PG,22,WAS,9,0,5.444444444444445,0.5555555555555556,1.3333333333333333,0.417,0.3333333333333333,0.5555555555555556,0.6,2,7,0.286,0.542,0.0,0.0,,0.1111111111111111,0.4444444444444444,0.5555555555555556,0.7777777777777778,0.0,0.1111111111111111,0.3333333333333333,0.2222222222222222,1.4444444444444444,8.2,0.542,0.417,0.0,2.1,9.3,5.6,18.8,0.0,1.8,20.0,12.7,0.0,0.0,0.0,0.007,-2.6,-3.1,-5.7,0.0,3.4444444444444446
524,428,Mitchell Robinson,C,21,NYK,61,7,23.147540983606557,4.147540983606557,5.590163934426229,0.742,0.0,0.0,,253,341,0.742,0.742,1.3770491803278688,2.4262295081967213,0.568,3.0491803278688523,3.9672131147540983,7.016393442622951,0.5901639344262295,0.8524590163934426,1.9508196721311475,0.6065573770491803,3.180327868852459,9.672131147540984,23.5,0.726,0.0,0.434,13.7,18.8,16.2,3.9,1.8,8.0,8.3,13.3,4.8,2.0,6.8,0.23,1.6,1.4,2.9,1.8,29.524590163934427
525,429,Isaiah Roby,PF,21,OKC,3,0,3.6666666666666665,0.0,0.3333333333333333,0.0,0.0,0.0,,0,1,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,-7.7,0.0,0.0,0.0,0.0,19.5,10.0,0.0,0.0,0.0,50.0,8.0,-0.1,0.0,0.0,-0.188,-12.0,-3.4,-15.4,0.0,-0.3333333333333333
526,430,Rajon Rondo,PG,33,LAL,48,3,20.5,2.8541666666666665,6.833333333333333,0.418,0.8541666666666666,2.6041666666666665,0.328,96,203,0.473,0.48,0.5625,0.8541666666666666,0.659,0.4791666666666667,2.4791666666666665,2.9583333333333335,5.0,0.8333333333333334,0.041666666666666664,1.8958333333333333,1.2083333333333333,7.125,12.4,0.494,0.381,0.125,2.6,13.1,7.9,32.9,1.9,0.2,20.8,18.7,0.1,1.3,1.4,0.068,-1.2,-0.1,-1.4,0.2,19.229166666666668
527,431,Derrick Rose,PG,31,DET,50,15,25.96,7.38,15.06,0.49,0.9,2.94,0.306,324,606,0.535,0.52,2.42,2.78,0.871,0.54,1.88,2.42,5.56,0.8,0.32,2.52,0.98,18.08,21.0,0.555,0.195,0.185,2.3,8.3,5.3,40.5,1.5,1.0,13.4,31.6,1.8,0.7,2.5,0.092,3.9,-1.7,2.2,1.4,31.299999999999997
528,432,Terrence Ross,SG,28,ORL,69,0,27.3768115942029,4.942028985507246,12.26086956521739,0.403,2.5652173913043477,7.304347826086956,0.351,164,342,0.48,0.508,2.2753623188405796,2.6666666666666665,0.853,0.18840579710144928,3.028985507246377,3.217391304347826,1.1884057971014492,1.1159420289855073,0.34782608695652173,1.0144927536231885,1.5797101449275361,14.72463768115942,14.0,0.548,0.596,0.217,0.7,12.3,6.3,6.8,2.0,1.1,7.0,22.8,1.1,2.0,3.0,0.077,-0.1,-0.3,-0.4,0.8,23.942028985507246
529,433,Terry Rozier,PG,25,CHO,63,63,34.34920634920635,6.317460317460317,14.936507936507937,0.423,2.7301587301587302,6.714285714285714,0.407,226,518,0.436,0.514,2.634920634920635,3.015873015873016,0.874,0.7936507936507936,3.5873015873015874,4.380952380952381,4.111111111111111,0.9682539682539683,0.15873015873015872,2.238095238095238,2.0,18.0,14.8,0.553,0.45,0.202,2.4,11.8,7.0,20.4,1.4,0.4,12.1,23.7,1.9,1.1,3.0,0.066,0.8,-1.2,-0.4,0.8,30.682539682539684
530,434,Ricky Rubio,PG,29,PHO,65,65,31.015384615384615,4.415384615384616,10.646153846153846,0.415,1.2,3.3230769230769233,0.361,209,476,0.439,0.471,3.0,3.476923076923077,0.863,0.7076923076923077,3.9692307692307693,4.676923076923077,8.76923076923077,1.4461538461538461,0.16923076923076924,2.6615384615384614,2.5692307692307694,13.03076923076923,16.5,0.535,0.312,0.327,2.5,14.4,8.4,39.7,2.2,0.5,17.9,20.4,2.9,2.0,4.9,0.117,0.7,0.2,1.0,1.5,35.2923076923077
531,435,D'Angelo Russell,PG,23,MIN,45,45,32.266666666666666,8.0,18.8,0.426,3.511111111111111,9.577777777777778,0.367,202,415,0.487,0.519,3.577777777777778,4.4222222222222225,0.809,0.37777777777777777,3.5555555555555554,3.933333333333333,6.333333333333333,1.0666666666666667,0.28888888888888886,3.2666666666666666,1.9111111111111112,23.08888888888889,18.7,0.556,0.509,0.235,1.2,12.3,6.6,35.2,1.6,0.8,13.6,31.5,1.1,0.7,1.8,0.06,3.8,-1.9,1.9,1.4,38.44444444444444
534,436,Domantas Sabonis,PF,23,IND,62,62,34.82258064516129,7.387096774193548,13.67741935483871,0.54,0.27419354838709675,1.0806451612903225,0.254,441,781,0.565,0.55,3.4516129032258065,4.774193548387097,0.723,3.0483870967741935,9.387096774193548,12.435483870967742,5.0,0.7580645161290323,0.4838709677419355,2.7419354838709675,3.1451612903225805,18.5,20.7,0.586,0.079,0.349,9.7,29.3,19.6,21.7,1.1,1.2,14.8,23.3,4.1,3.4,7.5,0.168,2.0,1.2,3.2,2.9,40.46774193548387
535,437,Luka Šamanić,PF,20,SAS,3,1,16.0,1.6666666666666667,5.333333333333333,0.313,1.0,2.6666666666666665,0.375,2,8,0.25,0.406,1.0,1.3333333333333333,0.75,0.3333333333333333,3.0,3.3333333333333335,2.0,0.0,0.6666666666666666,0.6666666666666666,2.0,5.333333333333333,8.8,0.45,0.5,0.25,2.2,20.2,11.2,16.3,0.0,3.7,10.1,17.8,0.0,0.0,0.0,0.011,-2.4,-1.7,-4.1,0.0,12.666666666666668
536,438,JaKarr Sampson,PF,26,IND,34,12,13.852941176470589,2.0,3.3823529411764706,0.591,0.058823529411764705,0.38235294117647056,0.154,66,102,0.647,0.6,0.5294117647058824,0.7941176470588235,0.667,0.5882352941176471,2.0,2.588235294117647,0.6176470588235294,0.47058823529411764,0.35294117647058826,0.4411764705882353,1.8823529411764706,4.588235294117647,12.6,0.615,0.113,0.235,4.7,15.7,10.2,6.1,1.6,2.2,10.6,13.2,0.6,0.7,1.2,0.124,-2.8,1.4,-1.4,0.1,11.23529411764706
537,439,Dario Šarić,PF,25,PHO,66,51,24.727272727272727,3.878787878787879,8.151515151515152,0.476,1.2727272727272727,3.5606060606060606,0.357,172,303,0.568,0.554,1.6363636363636365,1.9393939393939394,0.844,1.5151515151515151,4.636363636363637,6.151515151515151,1.8636363636363635,0.5606060606060606,0.24242424242424243,1.3333333333333333,2.3636363636363638,10.666666666666666,14.2,0.592,0.437,0.238,6.7,21.1,13.8,10.8,1.1,0.9,12.9,17.8,2.1,1.5,3.6,0.105,-0.1,-0.3,-0.4,0.7,21.666666666666664
538,440,Tomáš Satoranský,SG,28,CHI,65,64,28.892307692307693,3.646153846153846,8.476923076923077,0.43,0.9846153846153847,3.0615384615384613,0.322,173,352,0.491,0.488,1.6307692307692307,1.8615384615384616,0.876,1.1692307692307693,2.7384615384615385,3.9076923076923076,5.446153846153846,1.2307692307692308,0.1076923076923077,2.0,2.076923076923077,9.907692307692308,13.5,0.533,0.361,0.22,4.3,11.0,7.5,27.1,2.1,0.4,17.7,16.7,1.8,1.7,3.5,0.09,-1.1,-0.2,-1.2,0.4,25.630769230769232
539,441,Admiral Schofield,PF,22,WAS,33,2,11.151515151515152,1.0606060606060606,2.787878787878788,0.38,0.5757575757575758,1.8484848484848484,0.311,16,31,0.516,0.484,0.30303030303030304,0.45454545454545453,0.667,0.21212121212121213,1.2121212121212122,1.4242424242424243,0.45454545454545453,0.24242424242424243,0.12121212121212122,0.21212121212121213,1.5151515151515151,3.0,6.1,0.502,0.663,0.163,2.0,12.4,7.0,5.3,1.0,0.9,6.6,11.9,0.1,0.1,0.1,0.017,-4.3,-1.2,-5.5,-0.3,6.121212121212121
540,442,Dennis Schröder,PG,26,OKC,65,2,30.753846153846155,6.969230769230769,14.846153846153847,0.469,1.9230769230769231,5.0,0.385,328,640,0.513,0.534,3.046153846153846,3.6307692307692307,0.839,0.2923076923076923,3.3384615384615386,3.6307692307692307,4.030769230769231,0.6923076923076923,0.2153846153846154,2.5538461538461537,2.246153846153846,18.907692307692308,16.7,0.575,0.337,0.245,1.1,11.6,6.5,21.9,1.1,0.6,13.4,27.2,1.9,1.8,3.6,0.087,1.1,-1.1,-0.1,1.0,29.553846153846155
541,443,Mike Scott,PF,31,PHI,68,11,17.75,2.1911764705882355,5.147058823529412,0.426,1.1764705882352942,3.1911764705882355,0.369,69,133,0.519,0.54,0.4411764705882353,0.5441176470588235,0.811,0.9558823529411765,2.6911764705882355,3.6470588235294117,0.8235294117647058,0.3088235294117647,0.07352941176470588,0.38235294117647056,1.411764705882353,6.0,11.2,0.557,0.62,0.106,5.9,16.8,11.3,6.4,0.8,0.4,6.6,14.0,1.4,1.1,2.5,0.1,-0.7,-1.1,-1.8,0.1,12.367647058823529
542,444,Thabo Sefolosha,PF,35,HOU,41,0,10.634146341463415,0.9024390243902439,2.2195121951219514,0.407,0.36585365853658536,1.3170731707317074,0.278,22,37,0.595,0.489,0.07317073170731707,0.1951219512195122,0.375,0.5121951219512195,1.7560975609756098,2.268292682926829,0.6097560975609756,0.5853658536585366,0.2926829268292683,0.36585365853658536,1.048780487804878,2.2439024390243905,9.4,0.487,0.593,0.088,5.0,17.5,11.2,7.5,2.5,2.4,13.7,10.4,0.0,0.6,0.7,0.072,-2.9,1.7,-1.2,0.1,8.341463414634147
543,445,Collin Sexton,PG,21,CLE,65,65,32.96923076923077,7.892307692307693,16.70769230769231,0.472,1.4923076923076923,3.923076923076923,0.38,416,831,0.501,0.517,3.476923076923077,4.107692307692307,0.846,0.9384615384615385,2.2,3.1384615384615384,2.953846153846154,1.0,0.1076923076923077,2.4307692307692306,2.1846153846153844,20.753846153846155,16.3,0.56,0.235,0.246,3.1,7.5,5.3,15.1,1.5,0.3,11.6,27.2,2.1,0.4,2.5,0.057,0.3,-2.1,-1.8,0.1,29.30769230769231
544,446,Landry Shamet,SG,22,LAC,53,30,27.39622641509434,2.981132075471698,7.377358490566038,0.404,2.0943396226415096,5.584905660377358,0.375,47,95,0.495,0.546,1.2264150943396226,1.4339622641509433,0.855,0.11320754716981132,1.7735849056603774,1.8867924528301887,1.8679245283018868,0.37735849056603776,0.18867924528301888,0.7924528301886793,2.6792452830188678,9.283018867924529,8.5,0.58,0.757,0.194,0.4,6.6,3.6,9.1,0.7,0.6,9.0,13.4,1.5,1.1,2.6,0.086,-1.8,-0.3,-2.1,0.0,16.056603773584904
545,447,Marial Shayok,SG,24,PHI,4,0,7.0,0.75,3.0,0.25,0.5,1.5,0.333,1,6,0.167,0.333,0.75,1.0,0.75,0.25,1.5,1.75,0.25,0.0,0.25,0.75,1.0,2.75,1.4,0.4,0.5,0.333,3.9,23.7,13.8,4.8,0.0,3.0,17.9,25.8,-0.1,0.0,-0.1,-0.13,-9.3,-3.7,-13.0,-0.1,3.25
